frame,track id,type,truncated,occluded,alpha,bbox left,bbox top,bbox right,bbox bottom,score
22,8,Pedestrian,0,0,0.0,488.0,137.0,513.0,207.0,0.7011083364486694
23,1,Pedestrian,0,0,0.03621604207241159,626.0,142.0,724.0,363.0,0.7712721824645996
23,2,Pedestrian,0,0,-0.00515459352254047,682.0,136.0,772.0,363.0,0.7458261251449585
23,4,Pedestrian,0,0,3.121461145459391,339.0,140.0,414.0,329.0,0.8219766616821289
23,5,Pedestrian,0,0,0.027982515960262418,881.0,148.0,996.0,365.0,0.8614279627799988
23,6,Pedestrian,0,0,3.141592653589793,245.0,137.0,314.0,340.0,0.7070181965827942
23,8,Pedestrian,0,0,0.0,489.0,137.0,514.0,208.0,0.6825770735740662
23,7,Cyclist,0,0,0.0,411.0,143.0,444.0,189.0,0.5548949837684631
24,1,Pedestrian,0,0,-0.01761932189762579,638.0,139.0,737.0,363.0,0.8103802800178528
24,2,Pedestrian,0,0,-0.027674593566440125,700.0,135.0,786.0,358.0,0.6969218254089355
24,4,Pedestrian,0,0,-3.092451919173773,350.0,140.0,427.0,333.0,0.8243752717971802
24,5,Pedestrian,0,0,0.011363147264290729,851.0,148.0,965.0,363.0,0.8559266924858093
24,6,Pedestrian,0,0,-3.1033946819590295,254.0,137.0,324.0,342.0,0.754574716091156
24,8,Pedestrian,0,0,-0.0883767861448488,490.0,136.0,516.0,208.0,0.6886267066001892
25,1,Pedestrian,0,0,0.012047609854185994,656.0,138.0,754.0,363.0,0.7614232897758484
25,2,Pedestrian,0,0,-0.017389551289330653,720.0,132.0,809.0,361.0,0.734384298324585
25,4,Pedestrian,0,0,3.126209251809198,360.0,138.0,441.0,339.0,0.8499236702919006
25,5,Pedestrian,0,0,0.03262936472679562,827.0,147.0,940.0,363.0,0.8339840769767761
25,6,Pedestrian,0,0,3.141592653589793,268.0,136.0,341.0,347.0,0.8365088105201721
25,8,Pedestrian,0,0,0.0,492.0,136.0,519.0,209.0,0.6821091771125793
26,1,Pedestrian,0,0,0.0,666.0,136.0,765.0,360.0,0.7971137166023254
26,2,Pedestrian,0,0,-0.004065018259631904,738.0,135.0,827.0,362.0,0.6914055943489075
26,4,Pedestrian,0,0,3.115957245068116,375.0,139.0,455.0,339.0,0.834222674369812
26,5,Pedestrian,0,0,0.04124643492282323,807.0,149.0,917.0,362.0,0.8442237377166748
26,6,Pedestrian,0,0,3.141592653589793,278.0,136.0,353.0,350.0,0.7931134104728699
26,8,Pedestrian,0,0,0.3217505543966422,495.0,137.0,521.0,210.0,0.716853678226471
27,1,Pedestrian,0,0,0.005434729100835944,679.0,138.0,780.0,362.0,0.8313029408454895
27,2,Pedestrian,0,0,-0.0038461348810665233,755.0,136.0,845.0,364.0,0.62037593126297
27,4,Pedestrian,0,0,3.1321589711837925,389.0,138.0,469.0,335.0,0.8600248098373413
27,5,Pedestrian,0,0,0.028769038817593337,773.0,145.0,887.0,363.0,0.6546433568000793
27,6,Pedestrian,0,0,-3.122082934167425,290.0,133.0,367.0,348.0,0.8058021068572998
27,8,Pedestrian,0,0,0.0,498.0,137.0,524.0,210.0,0.6881999373435974
28,1,Pedestrian,0,0,0.015623728620476831,690.0,140.0,793.0,364.0,0.8090049028396606
28,2,Pedestrian,0,0,-0.003703686768755277,768.0,136.0,861.0,364.0,0.8058140277862549
28,4,Pedestrian,0,0,3.1207623335535764,402.0,139.0,484.0,338.0,0.8457488417625427
28,6,Pedestrian,0,0,-3.1212908747305748,301.0,133.0,380.0,351.0,0.8287538290023804
28,8,Pedestrian,0,0,0.0,499.0,137.0,525.0,211.0,0.6676000952720642
28,5,Pedestrian,0,1,2.8757358806554576,741.4104750762922,153.60191108218018,851.3634331026315,362.82386383932464,0.0
29,2,Pedestrian,0,0,-0.3759761432106802,786.0,136.0,880.0,364.0,0.7952530980110168
29,4,Pedestrian,0,0,-3.103355348704753,412.0,141.0,497.0,343.0,0.862592875957489
29,6,Pedestrian,0,0,-3.089249775477857,310.0,131.0,391.0,355.0,0.7916828393936157
29,8,Pedestrian,0,0,-3.0811804330130133,500.0,139.0,526.0,211.0,0.6849288940429688
29,5,Pedestrian,0,0,-2.647774788734899,718.0,141.0,838.0,363.0,0.8048735857009888
29,1,Pedestrian,0,1,-0.2218868610710761,702.8672698296988,137.09712494779737,800.3583496459514,362.8164748030266,0.0
30,2,Pedestrian,0,0,-0.03220603491978766,799.0,134.0,896.0,365.0,0.7923047542572021
30,4,Pedestrian,0,0,3.134769172581355,424.0,139.0,510.0,344.0,0.8420676589012146
30,6,Pedestrian,0,0,-3.128245549318788,321.0,132.0,403.0,359.0,0.8201043009757996
30,8,Pedestrian,0,0,3.1321196412198264,502.0,139.0,528.0,211.0,0.6602591276168823
30,1,Pedestrian,0,0,0.1505745972171081,722.0,140.0,827.0,363.0,0.7680826783180237
30,5,Pedestrian,0,1,2.816127158739106,685.322250761595,152.02763526278713,797.212069700763,362.65257580677695,0.0
31,2,Pedestrian,0,0,-0.17350837367136981,811.0,130.0,913.0,364.0,0.7470239400863647
31,4,Pedestrian,0,0,-3.073402850845529,436.0,135.0,525.0,345.0,0.8602163791656494
31,6,Pedestrian,0,0,-3.0882432489305285,329.0,133.0,415.0,362.0,0.851105809211731
31,8,Pedestrian,0,0,-3.069471549154791,505.0,139.0,531.0,211.0,0.7644855380058289
31,1,Pedestrian,0,0,-0.2385751511357286,743.0,138.0,847.0,359.0,0.6334902048110962
31,5,Pedestrian,0,0,-1.5033108211398036,686.0,142.0,802.0,360.0,0.7624536156654358
32,2,Pedestrian,0,0,-0.08490179344972196,827.0,130.0,925.0,357.0,0.5062872767448425
32,4,Pedestrian,0,0,-3.0907889495315715,450.0,130.0,542.0,350.0,0.8642500638961792
32,6,Pedestrian,0,0,-3.1185419819454916,339.0,134.0,427.0,364.0,0.8296557068824768
32,1,Pedestrian,0,0,-0.02499479361892016,766.0,140.0,876.0,360.0,0.820642352104187
32,5,Pedestrian,0,0,2.701750070774057,669.0,150.0,776.0,355.0,0.8340479135513306
33,2,Pedestrian,0,0,-0.10191836748087388,845.0,132.0,946.0,361.0,0.7190721035003662
33,4,Pedestrian,0,0,-3.0400018506547184,463.0,129.0,556.0,352.0,0.8761041760444641
33,6,Pedestrian,0,0,-3.100606156276088,352.0,137.0,440.0,365.0,0.8403976559638977
33,1,Pedestrian,0,0,0.009174054545109998,778.0,151.0,894.0,363.0,0.8218420743942261
33,5,Pedestrian,0,0,3.0860941483440762,651.0,151.0,754.0,352.0,0.8152344226837158
34,2,Pedestrian,0,0,-0.06933313368820858,867.0,136.0,970.0,362.0,0.6993917226791382
34,4,Pedestrian,0,0,-3.0241579637932725,473.0,130.0,568.0,356.0,0.8736384510993958
34,6,Pedestrian,0,0,-3.0853141173010314,367.0,135.0,458.0,365.0,0.8313379287719727
34,1,Pedestrian,0,0,-0.006622419742667827,802.0,150.0,926.0,363.0,0.8388369083404541
34,5,Pedestrian,0,0,3.0750244898139694,636.0,152.0,737.0,350.0,0.8575754761695862
35,2,Pedestrian,0,0,-0.06315699883824998,889.0,136.0,992.0,362.0,0.6389168500900269
35,4,Pedestrian,0,0,-3.014760372616071,487.0,133.0,583.0,359.0,0.856770396232605
35,6,Pedestrian,0,0,-3.0747631885395403,382.0,135.0,474.0,366.0,0.8449893593788147
35,1,Pedestrian,0,0,-0.026172033101238175,827.0,147.0,956.0,363.0,0.8253505825996399
35,5,Pedestrian,0,0,2.896613990462929,620.0,156.0,719.0,350.0,0.8435307741165161
36,2,Pedestrian,0,0,-0.07833765199440902,913.0,133.0,1019.0,360.0,0.5861817598342896
36,4,Pedestrian,0,0,-2.9654704797639737,502.0,135.0,596.0,358.0,0.8940060138702393
36,6,Pedestrian,0,0,-3.083362593181041,397.0,143.0,487.0,365.0,0.8525628447532654
36,1,Pedestrian,0,0,-0.0438315577256377,848.0,146.0,982.0,363.0,0.8239129781723022
36,5,Pedestrian,0,0,3.0940095503128098,599.0,157.0,697.0,349.0,0.8329406976699829
37,2,Pedestrian,0,0,-0.08007532427453769,923.0,131.0,1032.0,362.0,0.6358652710914612
37,4,Pedestrian,0,0,-2.922923707715851,518.0,139.0,611.0,358.0,0.8513632416725159
37,6,Pedestrian,0,0,-3.0217508456791444,408.0,134.0,504.0,365.0,0.8492349982261658
37,1,Pedestrian,0,0,-0.025729614833221684,871.0,150.0,1007.0,363.0,0.8227428793907166
37,5,Pedestrian,0,0,-2.999695598985629,578.0,154.0,675.0,347.0,0.796760618686676
38,2,Pedestrian,0,0,-0.0671258882021007,935.0,130.0,1052.0,363.0,0.6669387817382812
38,4,Pedestrian,0,0,-2.819842099193151,536.0,140.0,631.0,360.0,0.8248305916786194
38,6,Pedestrian,0,0,-3.011088620479405,418.0,133.0,516.0,365.0,0.8374331593513489
38,1,Pedestrian,0,0,0.0,894.0,154.0,1036.0,364.0,0.8262948989868164
38,8,Pedestrian,0,0,0.0,516.0,138.0,544.0,216.0,0.5070186853408813
38,5,Pedestrian,0,1,3.0890239072205543,528.5182702000305,156.60359126386385,627.6650890908327,349.777783372374,0.0
39,2,Pedestrian,0,0,-0.06619469440320871,960.0,128.0,1084.0,364.0,0.6430683732032776
39,4,Pedestrian,0,0,-0.9436951222650887,542.0,138.0,640.0,360.0,0.8791830539703369
39,6,Pedestrian,0,0,-2.8534840100694843,432.0,128.0,532.0,365.0,0.824731171131134
39,1,Pedestrian,0,0,-0.009204744984926502,920.0,153.0,1070.0,364.0,0.8246496319770813
39,9,Pedestrian,0,0,0.0,988.0,120.0,1124.0,364.0,0.6986677646636963
39,8,Pedestrian,0,0,-2.0238897239650666,518.0,135.0,546.0,216.0,0.586243212223053
39,5,Pedestrian,0,1,3.1026257952552663,504.1067509193877,157.5553132294741,602.1588856375923,348.93745601837753,0.0
40,4,Pedestrian,0,0,-0.47577931797644246,544.0,137.0,644.0,360.0,0.8032463192939758
40,6,Pedestrian,0,0,-2.7335057360800388,445.0,132.0,544.0,365.0,0.8301767110824585
40,1,Pedestrian,0,0,-0.024045206690017612,943.0,147.0,1102.0,364.0,0.8305299878120422
40,9,Pedestrian,0,0,-0.055176821336764256,1003.0,130.0,1134.0,364.0,0.590456485748291
40,2,Pedestrian,0,1,2.8933001324298044,945.887474396673,131.57786262141119,1052.0326736379593,366.7238291763311,0.0
40,5,Pedestrian,0,1,3.1026451229584655,479.7019194621177,158.50630205370734,576.6587558541664,348.096077140496,0.0
41,4,Pedestrian,0,0,-0.2814614013199556,561.0,135.0,661.0,361.0,0.8628909587860107
41,6,Pedestrian,0,0,-2.319542595765461,456.0,133.0,555.0,365.0,0.6981797814369202
41,1,Pedestrian,0,0,-0.009171979022482454,971.0,154.0,1131.0,365.0,0.8335593342781067
41,5,Pedestrian,0,0,-2.032536388294877,469.0,137.0,581.0,360.0,0.80357426404953
41,2,Pedestrian,0,1,-0.012785905137601123,960.6630505789449,131.38893321052535,1067.6565369337854,367.09566956192907,0.0
42,4,Pedestrian,0,0,-3.140581552894259,576.0,131.0,677.0,362.0,0.8878790140151978
42,6,Pedestrian,0,0,-3.136733808882885,469.0,129.0,572.0,364.0,0.8066145777702332
42,1,Pedestrian,0,0,0.7897527984159487,992.0,163.0,1152.0,365.0,0.8234207034111023
42,5,Pedestrian,0,1,2.667124026728933,434.32633191868933,154.8084093866784,533.1136626094177,349.58740557538266,0.0
42,2,Pedestrian,0,1,-0.012864560965319348,975.477169748273,131.1983455573176,1083.3317295810425,367.45914374103415,0.0
43,4,Pedestrian,0,0,-3.138499976574763,588.0,130.0,692.0,364.0,0.9048601984977722
43,6,Pedestrian,0,0,-3.131122573753973,479.0,126.0,583.0,361.0,0.8161936402320862
43,1,Pedestrian,0,0,0.4760880960024216,1010.0,149.0,1185.0,365.0,0.7993305325508118
43,5,Pedestrian,0,1,3.115468063932449,410.1346876073553,155.4405499847529,508.0524466324396,348.9226021422515,0.0
43,2,Pedestrian,0,1,-0.01294280840786064,990.3298319046575,131.0060996617879,1099.0582515797305,367.8142517136463,0.0
44,4,Pedestrian,0,0,3.139019986238265,604.0,132.0,707.0,364.0,0.9132770895957947
44,6,Pedestrian,0,0,-3.129268771076231,503.0,125.0,607.0,360.0,0.9040032625198364
44,1,Pedestrian,0,0,-0.4010771792162716,1021.0,118.0,1221.0,365.0,0.803584635257721
44,5,Pedestrian,0,0,3.118240430618182,434.0,144.0,534.0,347.0,0.8030751347541809
44,2,Pedestrian,0,1,-0.013020650636574718,1005.2210370480982,130.8121955239363,1114.8361029298494,368.1609934797655,0.0
45,4,Pedestrian,0,0,3.1385487356694837,615.0,132.0,719.0,364.0,0.8644375801086426
45,6,Pedestrian,0,0,-3.137819001912829,525.0,129.0,628.0,361.0,0.8168073892593384
45,1,Pedestrian,1,0,-0.44057609995084307,1043.0,113.0,1224.0,364.0,0.8047292828559875
45,5,Pedestrian,0,0,3.113891385384792,421.0,147.0,514.0,341.0,0.8285353183746338
45,2,Pedestrian,0,1,-0.01309809079006934,1020.1507851785952,130.61663314376278,1130.6652836313992,368.4993690393918,0.0
46,4,Pedestrian,0,0,-3.1374490661538488,630.0,129.0,735.0,363.0,0.8848210573196411
46,6,Pedestrian,0,0,-3.134029005703199,542.0,127.0,644.0,359.0,0.790973961353302
46,5,Pedestrian,0,0,3.1134329684470896,403.0,148.0,492.0,339.0,0.7438567280769348
46,10,Car,1,0,0.0,0.0,0.0,198.0,362.0,0.9202196002006531
46,2,Pedestrian,0,0,-0.3594425519333263,1083.0,107.0,1219.0,363.0,0.7011154890060425
46,8,Pedestrian,0,0,0.0,530.0,138.0,559.0,221.0,0.7646191716194153
47,4,Pedestrian,0,0,-0.09790030773846166,642.0,127.0,748.0,365.0,0.8374506235122681
47,6,Pedestrian,0,0,-0.10308160852270024,559.0,135.0,658.0,362.0,0.8026192784309387
47,5,Pedestrian,0,0,2.9937432883310375,389.0,159.0,473.0,338.0,0.8341584801673889
47,10,Car,1,0,-2.886871163228242,0.0,0.0,198.0,362.0,0.9068505764007568
47,2,Pedestrian,1,0,-0.005110688042286633,1117.0,135.0,1224.0,364.0,0.5263184905052185
47,8,Pedestrian,0,0,0.0,533.0,138.0,563.0,224.0,0.778374433517456
48,4,Pedestrian,0,0,-0.09570670808680372,658.0,126.0,764.0,364.0,0.829218864440918
48,6,Pedestrian,0,0,-0.23923159996366056,574.0,128.0,676.0,361.0,0.8013941645622253
48,5,Pedestrian,0,0,3.0492633188581943,371.0,153.0,457.0,337.0,0.8572565913200378
48,10,Car,1,0,-2.8882441418636873,0.0,0.0,198.0,362.0,0.816056489944458
48,8,Pedestrian,0,0,0.0,536.0,138.0,566.0,224.0,0.754774808883667
49,4,Pedestrian,0,0,-0.0728634801269998,673.0,128.0,778.0,365.0,0.8223545551300049
49,6,Pedestrian,0,0,-0.2408464552414116,593.0,124.0,697.0,364.0,0.8024821281433105
49,5,Pedestrian,0,0,3.0652386477950633,353.0,152.0,439.0,337.0,0.8485172390937805
49,8,Pedestrian,0,0,0.4636476090008061,538.0,139.0,568.0,224.0,0.6814225316047668
50,4,Pedestrian,0,0,-0.05027207199772771,697.0,131.0,800.0,363.0,0.8146231770515442
50,6,Pedestrian,0,0,-0.25168997175818675,608.0,121.0,712.0,364.0,0.8345524072647095
50,5,Pedestrian,0,0,3.074062643364835,331.0,153.0,414.0,334.0,0.7745554447174072
50,8,Pedestrian,0,0,-0.7853981633974483,539.0,138.0,570.0,225.0,0.5827248096466064
50,10,Car,1,0,0.0,0.0,0.0,197.0,362.0,0.5993918180465698
51,4,Pedestrian,0,0,0.1804662448138311,718.0,131.0,822.0,364.0,0.8270086050033569
51,6,Pedestrian,0,0,0.19178814198670507,618.0,120.0,724.0,363.0,0.8175873160362244
51,5,Pedestrian,0,0,0.44576956508327203,316.0,151.0,398.0,331.0,0.8228070139884949
51,8,Pedestrian,0,0,0.2510470758475509,542.0,139.0,573.0,226.0,0.6144182682037354
51,10,Car,1,0,0.0,0.0,0.0,197.0,362.0,0.6713934540748596
52,4,Pedestrian,0,0,0.1713282500445082,734.0,127.0,839.0,365.0,0.8285201787948608
52,6,Pedestrian,0,0,0.17818474873406115,633.0,114.0,743.0,363.0,0.8365909457206726
52,5,Pedestrian,0,0,0.47031417690467436,299.0,152.0,381.0,330.0,0.8593876957893372
52,8,Pedestrian,0,0,0.25316460694568715,545.0,141.0,576.0,229.0,0.648158848285675
53,4,Pedestrian,0,0,-0.07604355927911707,755.0,125.0,862.0,364.0,0.867348849773407
53,6,Pedestrian,0,0,-0.26543035664892006,648.0,113.0,761.0,363.0,0.8135731816291809
53,5,Pedestrian,0,0,3.095823113794243,283.0,153.0,364.0,328.0,0.8618359565734863
53,8,Pedestrian,0,0,0.0,549.0,141.0,580.0,230.0,0.5779350399971008
53,11,Pedestrian,0,0,0.0,501.0,134.0,528.0,210.0,0.6811820268630981
54,4,Pedestrian,0,0,-0.024817598617673773,783.0,127.0,891.0,365.0,0.8686004877090454
54,6,Pedestrian,0,0,-0.15127444383536956,665.0,109.0,781.0,364.0,0.6660306453704834
54,5,Pedestrian,0,0,3.068760334847595,268.0,151.0,348.0,329.0,0.8304358720779419
54,8,Pedestrian,0,0,0.12891077168399143,555.0,141.0,586.0,231.0,0.676943302154541
54,11,Pedestrian,0,0,-1.5707963267948966,501.0,133.0,529.0,213.0,0.721429169178009
54,12,Cyclist,0,0,0.0,438.0,137.0,472.0,186.0,0.6777037978172302
54,10,Car,1,0,0.0,1.0,0.0,199.0,362.0,0.8438783884048462
55,4,Pedestrian,0,0,0.16010839751621367,806.0,130.0,915.0,365.0,0.8424368500709534
55,6,Pedestrian,0,0,0.15071092892771837,699.0,106.0,823.0,363.0,0.787838876247406
55,5,Pedestrian,0,0,0.5404195002705842,251.0,150.0,329.0,328.0,0.8019867539405823
55,8,Pedestrian,0,0,0.2479334877903006,558.0,141.0,589.0,232.0,0.7090645432472229
55,11,Pedestrian,0,0,0.2571275980879391,503.0,132.0,531.0,214.0,0.7164451479911804
55,12,Cyclist,0,0,0.30379668263315224,438.0,137.0,472.0,186.0,0.589288592338562
55,10,Car,1,0,3.141592653589793,0.0,0.0,198.0,362.0,0.8761221170425415
56,4,Pedestrian,0,0,0.15832750080842997,833.0,133.0,944.0,365.0,0.793621301651001
56,6,Pedestrian,0,0,0.14346752838173843,713.0,103.0,841.0,364.0,0.7432489395141602
56,5,Pedestrian,0,0,0.5670056897310045,234.0,149.0,311.0,327.0,0.8349499702453613
56,8,Pedestrian,0,0,0.24623652409868202,561.0,141.0,592.0,233.0,0.7521986365318298
56,11,Pedestrian,0,0,0.2584976529956902,503.0,133.0,532.0,214.0,0.712337076663971
56,10,Car,1,0,0.0,0.0,0.0,198.0,362.0,0.9297383427619934
56,14,Pedestrian,0,0,0.0,594.0,145.0,616.0,212.0,0.7179813385009766
57,4,Pedestrian,0,0,-0.061226062469974044,855.0,129.0,969.0,364.0,0.8245464563369751
57,6,Pedestrian,0,0,-0.294039099906484,736.0,102.0,867.0,365.0,0.7881263494491577
57,5,Pedestrian,0,0,3.1255512489431494,220.0,151.0,295.0,325.0,0.8345291018486023
57,8,Pedestrian,0,0,-3.0451188784072065,563.0,142.0,595.0,234.0,0.7537751197814941
57,11,Pedestrian,0,0,-3.0090411212931194,504.0,133.0,533.0,215.0,0.729158341884613
57,10,Car,1,0,-2.902167285220559,0.0,0.0,198.0,362.0,0.8897656202316284
57,14,Pedestrian,0,0,0.0,597.0,145.0,619.0,212.0,0.7376291751861572
58,4,Pedestrian,0,0,-0.06799537498565629,876.0,126.0,996.0,363.0,0.8769465088844299
58,6,Pedestrian,0,0,-0.24347941387536423,754.0,106.0,884.0,364.0,0.7847760915756226
58,5,Pedestrian,0,0,3.1262485893647423,206.0,151.0,277.0,320.0,0.8082976937294006
58,8,Pedestrian,0,0,-3.0451188784072065,566.0,142.0,598.0,234.0,0.7445462346076965
58,11,Pedestrian,0,0,-3.011890116433881,505.0,133.0,534.0,215.0,0.7211624979972839
58,10,Car,1,0,-2.9033252990942517,0.0,0.0,199.0,362.0,0.929033637046814
58,14,Pedestrian,0,0,-1.1071487177940904,598.0,143.0,621.0,211.0,0.6088956594467163
59,4,Pedestrian,0,0,-0.05717666887638976,895.0,126.0,1019.0,364.0,0.8327128887176514
59,6,Pedestrian,0,0,-0.19533794958497075,785.0,106.0,921.0,364.0,0.7791056632995605
59,5,Pedestrian,0,0,3.1243529823952634,192.0,150.0,261.0,319.0,0.7459810972213745
